id,recipe_name,prep_time,cook_time,total_time,servings,yield,ingredients,directions,rating,url,cuisine_path,nutrition,timing,img_src,likes,dislikes,comment
206.0,Fig Preserves,10 mins,1 hrs 20 mins,2 hrs 30 mins,64.0,64 servings,"16 cups fresh figs, 1 tablespoon baking soda, 12 cups boiling water, 8 cups white sugar, 4 cups water, 1  lemon, sliced","In a large mixing bowl place figs and sprinkle with baking soda. Pour the boiling water over the figs and soak for 1 hour.
Drain figs and rinse thoroughly with cold water. In a large Dutch oven combine the sugar and the 4 cups of water; bring to a boil and cook for 10 minutes.
Add the figs and lemon slices to the syrup in the Dutch oven and cook for 1 hour, stirring occasionally.
Spoon figs into hot, sterilized jars and spoon syrup over figs, leaving 1/2 inch of head space. Top jars with lids and screw bands on tightly. Process for 10 minutes in a hot water bath.









",4.7,https://www.allrecipes.com/recipe/20854/fig-preserves/,/Side Dish/Sauces and Condiments/Canning and Preserving Recipes/Jams and Jellies Recipes/,"Total Fat 0g 0%, Sodium 59mg 3%, Total Carbohydrate 37g 13%, Dietary Fiber 2g 6%, Total Sugars 35g, Protein 1g, Vitamin C 3mg 16%, Calcium 32mg 2%, Iron 0mg 2%, Potassium 125mg 3%","Prep Time: 10 mins, Cook Time: 1 hrs 20 mins, Additional Time: 1 hrs, Total Time: 2 hrs 30 mins, Servings: 64, Yield: 64 servings",https://www.allrecipes.com/thmb/NpaAG6SjdZriCTwo7_CgASWU_E4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1281274-2a9bd5ae257543bba521e36d52ebd3d9.jpg,0.0,0.0,[]
207.0,Elegant Fig Appetizers with Goat Cheese and Almonds,15 mins,3 mins,18 mins,12.0,24 appetizers,"12  fresh figs, halved, 4 ounces herbed goat cheese (chevre), 24  almonds, 1 tablespoon honey, 2 teaspoons balsamic vinegar","Preheat the oven broiler for high heat.
Place the fig halves, cut side up, on a baking sheet. Top each half with about 1/2 teaspoon goat cheese. Place one almond on each, press to push the cheese slightly into each fig.
Broil the figs in the preheated oven until the cheese is soft and the almonds are turning a rich shade of brown, 2 to 3 minutes. Remove from the broiler and let cool for 5 minutes. Arrange the figs on a serving platter and drizzle with honey and balsamic vinegar. Serve warm.",4.6,https://www.allrecipes.com/recipe/143662/elegant-fig-appetizers-with-goat-cheese-and-almonds/,/Appetizers and Snacks/Fruit/,"Total Fat 4g 5%, Saturated Fat 2g 11%, Cholesterol 8mg 3%, Sodium 50mg 2%, Total Carbohydrate 12g 4%, Dietary Fiber 2g 6%, Total Sugars 10g, Protein 3g, Vitamin C 1mg 5%, Calcium 52mg 4%, Iron 1mg 3%, Potassium 150mg 3%","Prep Time: 15 mins, Cook Time: 3 mins, Total Time: 18 mins, Servings: 12, Yield: 24 appetizers",https://www.allrecipes.com/thmb/mB4mJ1N7z0gdmJoSc8zUIdnu_Bk=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2238447-elegant-fig-appetizers-with-goat-cheese-and-almonds-Ayla-4x3-1-168dcb76f3854d479d19a4eb5008af24.jpg,0.0,0.0,[]
208.0,Fig and Arugula Salad,15 mins,0,15 mins,4.0,4 servings,"4 cups arugula, 8  fresh figs, quartered, ¼ cup grated Parmesan cheese, 2 tablespoons toasted pine nuts, 2 tablespoons honey, 2 tablespoons balsamic vinegar","Toss arugula, figs, Parmesan cheese, and pine nuts together in a large bowl.
Drizzle honey and balsamic vinegar over salad before serving.",4.8,https://www.allrecipes.com/recipe/220468/fig-and-arugula-salad/,/Salad/Green Salad Recipes/Arugula Salad Recipes/,"Total Fat 4g 5%, Saturated Fat 1g 7%, Cholesterol 4mg 1%, Sodium 85mg 4%, Total Carbohydrate 31g 11%, Dietary Fiber 3g 12%, Total Sugars 27g, Protein 4g, Vitamin C 5mg 26%, Calcium 127mg 10%, Iron 1mg 7%, Potassium 349mg 7%","Prep Time: 15 mins, Total Time: 15 mins, Servings: 4, Yield: 4 servings",https://www.allrecipes.com/thmb/EeQbkDBjWV_LTmILIDOpmWYCyJA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/2331988-1ce9b36dd5064c888b5483d655661d76.jpg,0.0,0.0,[]
209.0,Fig Smoothie,5 mins,0,5 mins,2.0,2 servings,"2  frozen bananas, peeled and chopped, 6  fresh figs, halved, ¾ cup milk, ¾ cup orange juice","Place the bananas, figs, milk, and orange juice into a blender. Cover, and puree until smooth. Pour into glasses to serve.",4.4,https://www.allrecipes.com/recipe/190893/fig-smoothie/,/Breakfast and Brunch/Drinks/,"Total Fat 3g 4%, Saturated Fat 1g 7%, Cholesterol 7mg 2%, Sodium 42mg 2%, Total Carbohydrate 78g 28%, Dietary Fiber 9g 31%, Total Sugars 58g, Protein 6g, Vitamin C 61mg 304%, Calcium 190mg 15%, Iron 1mg 7%, Potassium 1191mg 25%","Prep Time: 5 mins, Total Time: 5 mins, Servings: 2, Yield: 2 servings",https://www.allrecipes.com/thmb/uAiq8BMgn7zW-BDv_Hwc6ecUa8w=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6863836-fig-smoothie-Allrecipes-Magazine-4x3-1-fd36de8f9b304832adad243a42ead48e.jpg,0.0,0.0,[]
210.0,Strawberry Fig Preserve,10 mins,5 mins,30 mins,48.0,6 half pints,"3 cups mashed fresh ripe figs, 3 cups white sugar, 2 (3 ounce) packages strawberry flavored gelatin (such as Jell-O®), 6  half pint canning jars with lids and rings","Heat figs, sugar, and strawberry gelatin together in a saucepan over medium-high heat; bring to a rolling boil. Cook fig mixture, stirring frequently, for 4 minutes; remove from heat.
Sterilize jars and lids in boiling water for at least 5 minutes. Pour hot fig mixture into hot, sterilized jars, filling to within 1/2 inch of the top. Run a knife or thin spatula around the insides of the jars after they have been filled to remove any air bubbles. Wipe the rims of the jars with a moist paper towel to remove any food residue. Top with lids and screw on rings.
Place a rack in the bottom of a large stockpot and fill halfway with water. Bring to a boil and lower jars into the boiling water using a holder. Leave a 2-inch space between the jars. Pour in more boiling water if necessary to bring the water level to at least 1 inch above the tops of the jars. Bring the water to a rolling boil, cover the pot, and process for 15 minutes.
Remove the jars from the stockpot and place onto a cloth-covered or wood surface, several inches apart, until cool. Once cool, press the top of each lid with a finger, ensuring that the seal is tight (lid does not move up or down at all). Store in a cool, dark area.",4.2,https://www.allrecipes.com/recipe/234310/strawberry-fig-preserve/,/Side Dish/Sauces and Condiments/Canning and Preserving Recipes/Jams and Jellies Recipes/,"Sodium 14mg 1%, Total Carbohydrate 18g 6%, Dietary Fiber 0g 1%, Total Sugars 17g, Protein 0g, Vitamin C 0mg 1%, Calcium 4mg 0%, Potassium 24mg 1%","Prep Time: 10 mins, Cook Time: 5 mins, Additional Time: 15 mins, Total Time: 30 mins, Servings: 48, Yield: 6 half pints",https://www.allrecipes.com/thmb/08VO_wdpHckl4y4RH_FOS3pPgHU=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/9262835-379cd228018a4cd689cf01070c0d4579.jpg,0.0,0.0,[]
211.0,Fig and Onion Spread,10 mins,35 mins,45 mins,24.0,24 servings,"¼ cup olive oil, 1 large red onion, chopped, 2 cups chopped fresh Black Mission figs, ¼ cup aged balsamic vinegar, 2 tablespoons white sugar, or to taste","Heat olive oil in a saucepan over medium heat; stir onion in the hot oil. Reduce heat to medium-low, cover saucepan, and cook, stirring occasionally, until onion is softened and caramel-colored, 20 to 25 minutes.
Stir figs into onion; cook and stir until figs begin to lose their shape and have softened into onion, 10 to 15 minutes. Pour balsamic vinegar into fig-onion mixture; cook until all the liquid has evaporated, 5 to 10 minutes. Stir sugar, 1 tablespoon at a time, into fig-onion mixture until desired sweetness is reached. Serve warm or chilled.",4.6,https://www.allrecipes.com/recipe/234218/fig-and-onion-spread/,/Side Dish/Sauces and Condiments/Chutney Recipes/,"Total Fat 2g 3%, Saturated Fat 0g 2%, Sodium 1mg 0%, Total Carbohydrate 5g 2%, Dietary Fiber 1g 2%, Total Sugars 4g, Protein 0g, Vitamin C 1mg 4%, Calcium 7mg 1%, Iron 0mg 1%, Potassium 43mg 1%","Prep Time: 10 mins, Cook Time: 35 mins, Total Time: 45 mins, Servings: 24, Yield: 24 servings",https://www.allrecipes.com/thmb/AbQnoSTm3f2V1iDzkUDTznXDYcc=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/1043270-fa30d48aa7b94b1ab12065bd2d394b55.jpg,0.0,0.0,[]
212.0,Figs and Toasted Almonds Brie,10 mins,25 mins,35 mins,12.0,12 servings,"½ cup brown sugar, 2 tablespoons water, 6  fresh figs, stemmed and quartered, 1 (14 ounce) round 4 1/4-inch diameter round Brie cheese, ½ cup toasted almonds, ½ teaspoon vanilla extract","Preheat oven to 325 degrees F (165 C).
Heat brown sugar and water in a small saucepan over medium heat until sugar is completely dissolved. Add figs and vanilla, and cook until softened, about 10 minutes. Stir in almonds and vanilla. Place brie wheel in a baking dish, and pour fig mixture over the top.
Bake in the preheated oven for 10 to 15 minutes, or until softened but not melted. Serve with water crackers.",4.7,https://www.allrecipes.com/recipe/55148/figs-and-toasted-almonds-brie/,/Appetizers and Snacks/Cheese/Baked Brie Recipes/,"Total Fat 12g 16%, Saturated Fat 6g 30%, Cholesterol 33mg 11%, Sodium 211mg 9%, Total Carbohydrate 12g 4%, Dietary Fiber 1g 5%, Total Sugars 10g, Protein 8g, Vitamin C 1mg 3%, Calcium 90mg 7%, Iron 1mg 3%, Potassium 160mg 3%","Prep Time: 10 mins, Cook Time: 25 mins, Total Time: 35 mins, Servings: 12, Yield: 12 servings",https://www.allrecipes.com/thmb/nxKpYFVrqSsgxlcrP6bMmrFjN-g=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/672725-91cdd6d354eb4bd5be207303628852c3.jpg,0.0,0.0,[]
213.0,Fresh Fig Oatmeal Muffins,20 mins,20 mins,40 mins,24.0,24 muffins,"1 ¾ cups fresh figs, 3  eggs, ½ cup applesauce, ½ cup white sugar, ½ cup brown sugar, 1 cup all-purpose flour, ¼ cup flax seed meal, 1 teaspoon ground cinnamon, 1 teaspoon pumpkin pie spice, 1 teaspoon baking soda, ½ teaspoon baking powder, 1 ¼ cups old-fashioned oats","Preheat oven to 350 degrees F (175 degrees C). Grease 24 muffin cups or line with paper muffin liners.
Place half of the figs in a blender; blend until smooth. Chop remaining figs with a sharp knife.
Beat eggs, applesauce, white sugar, and brown sugar together with an electric mixer in a bowl until frothy. Mix in flour, blended and chopped figs, flax meal, cinnamon, pumpkin pie spice, baking soda, and baking powder. Slowly add flour with mixer on low; fold in oats. Spoon batter into muffin cups.
Bake in preheated oven until tops spring back when lightly pressed, 20 to 25 minutes.",4.5,https://www.allrecipes.com/recipe/254797/fresh-fig-oatmeal-muffins/,/Bread/Quick Bread Recipes/Muffin Recipes/,"Total Fat 1g 2%, Saturated Fat 0g 2%, Cholesterol 23mg 8%, Sodium 80mg 3%, Total Carbohydrate 17g 6%, Dietary Fiber 1g 4%, Total Sugars 11g, Protein 2g, Vitamin C 0mg 2%, Calcium 23mg 2%, Iron 1mg 3%, Potassium 65mg 1%","Prep Time: 20 mins, Cook Time: 20 mins, Total Time: 40 mins, Servings: 24, Yield: 24 muffins",https://www.allrecipes.com/thmb/fLH30VTUMBI88PcFEbtWKSQBXio=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4544210-9a8902271abb4988bc106ca3a0058d93.jpg,0.0,0.0,[]
214.0,Fresh Figs and Chicken Thighs in Shallot-Balsamic Reduction,15 mins,30 mins,45 mins,8.0,8 chicken thighs,"8  skinless, boneless chicken thighs,   salt and ground black pepper to taste, 3 tablespoons extra-virgin olive oil, 10  fresh figs, stemmed and quartered, 1 ½ cups chicken broth, ¼ cup balsamic vinegar, 1 large shallot, sliced lengthwise, 1 tablespoon minced fresh rosemary,   fresh rosemary, for garnish","Pat chicken thighs dry and season both sides with salt and pepper.
Heat olive oil in a large skillet over medium-high heat until shimmering. Add chicken thighs and cook, 3 to 4 minutes on each side. Add figs, chicken broth, balsamic vinegar, and shallot. Bring contents to a boil, cover, reduce heat, and let simmer until chicken thighs are no longer pink in the centers and an instant-read thermometer inserted into the centers reads at least 165 degrees F (74 degrees C), about 8 minutes. Transfer thighs to a serving plate and keep warm.
Remove figs from the skillet using a slotted spoon and place them around the chicken on the plate.
Add minced rosemary to the skillet contents, increase heat to medium-high, and allow contents to come to a full boil to create a the reduction. Continue to boil, stirring often, until liquid reduces to approximately 1 cup, 8 to 10 minutes. Drizzle balsamic reduction over chicken and figs and garnish with rosemary sprigs. Serve warm.",5.0,https://www.allrecipes.com/recipe/275369/fresh-figs-and-chicken-thighs-in-shallot-balsamic-reduction/,/Meat and Poultry/Chicken/Chicken Thigh Recipes/,"Total Fat 10g 13%, Saturated Fat 2g 11%, Cholesterol 44mg 15%, Sodium 281mg 12%, Total Carbohydrate 15g 5%, Dietary Fiber 2g 7%, Total Sugars 12g, Protein 13g, Vitamin C 2mg 10%, Calcium 34mg 3%, Iron 1mg 6%, Potassium 286mg 6%","Prep Time: 15 mins, Cook Time: 30 mins, Total Time: 45 mins, Servings: 8, Yield: 8 chicken thighs",https://www.allrecipes.com/thmb/rpmo9fIx0U53w0ejoYITut_4h3M=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6929317-71ec6b563147403284926b0dad9e5c8c.jpg,0.0,0.0,[]
215.0,Fig and Honey Jam with Walnuts,15 mins,1 hrs 35 mins,1 hrs 50 mins,48.0,48 servings,"4 cups Mission figs, stemmed, 2 cups honey, 1 cup water, ¼ cup butter, 3 tablespoons lemon juice, 2 teaspoons ground cinnamon, 1 ½ teaspoons vanilla extract, 1 teaspoon ground cloves, 1 teaspoon salt, ½ teaspoon grated fresh ginger , 1 cup chopped walnuts","Combine figs, honey, water, butter, lemon juice, cinnamon, vanilla extract, cloves, salt, and ginger in a large pot; bring to a boil. Reduce heat and simmer until figs are soft, about 1 hour 15 minutes.
Blend figs with an immersion blender until mixture reaches desired consistency. Stir in walnuts. Cook until flavors combine, about 15 minutes.
Remove pot from heat and pour fig mixture into a container; transfer to the refrigerator.",4.8,https://www.allrecipes.com/recipe/256649/fig-and-honey-jam-with-walnuts/,/Side Dish/Sauces and Condiments/Canning and Preserving Recipes/Jams and Jellies Recipes/,"Total Fat 3g 3%, Saturated Fat 1g 4%, Cholesterol 3mg 1%, Sodium 56mg 2%, Total Carbohydrate 15g 5%, Dietary Fiber 1g 3%, Total Sugars 14g, Protein 1g, Vitamin C 1mg 4%, Calcium 10mg 1%, Iron 0mg 1%, Potassium 53mg 1%","Prep Time: 15 mins, Cook Time: 1 hrs 35 mins, Total Time: 1 hrs 50 mins, Servings: 48, Yield: 48 servings",https://www.allrecipes.com/thmb/QHoiL5rnBjmFcMyO03wcbelO_4k=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/4576930-ca5fa01fbea84730b28ad59fec93b20c.jpg,0.0,0.0,[]
216.0,Fresh Fig Freezer Jam,15 mins,0,30 mins,96.0,96 servings,"5 cups white sugar, 3 cups stemmed and coarsely chopped figs, ⅓ cup lemon juice, 2 (3 ounce) pouches liquid pectin (such as CERTO®)","Mix sugar and figs together in a large glass or plastic bowl; set aside for sugar to slightly dissolve, stirring occasionally, about 15 minutes.
Stir lemon juice and pectin together in a glass or plastic bowl. Stir lemon juice mixture into fig mixture until sugar is fully dissolved. Pour fig mixture into sterilized plastic canning containers, leaving 1/4 inch at the top. Cover containers and refrigerate or freeze.",4.5,https://www.allrecipes.com/recipe/234169/fresh-fig-freezer-jam/,/Side Dish/Sauces and Condiments/Canning and Preserving Recipes/Jams and Jellies Recipes/,"Sodium 0mg 0%, Total Carbohydrate 12g 4%, Dietary Fiber 0g 1%, Total Sugars 11g, Vitamin C 1mg 3%, Calcium 2mg 0%, Potassium 18mg 0%","Prep Time: 15 mins, Additional Time: 15 mins, Total Time: 30 mins, Servings: 96, Yield: 96 servings",https://www.allrecipes.com/thmb/bY_ovtUYyV9aBLeDqSkEJjdJo6w=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/5696750-1bd656bfcac14316bcbf85dcd517ef98.jpg,0.0,0.0,[]
217.0,Fig-Ricotta Cake,20 mins,45 mins,1 hrs 25 mins,10.0,1 9-inch loaf cake,"  nonstick cooking spray, 1 ½ cups all-purpose flour, 2 ½ teaspoons baking powder, 1 teaspoon salt, 1 ½ cups whole-milk ricotta cheese, 1 cup white sugar, ¾ cup unsalted butter, softened, 3 large eggs, at room temperature, 1 ½ teaspoons almond extract, 4  fresh figs, chopped into 1/2-inch pieces, 1 tablespoon all-purpose flour, 4  fresh fig slices, 1 teaspoon confectioners' sugar, or as needed (Optional)","Preheat the oven to 350 degrees F (175 degrees C). Spray a 9-inch loaf pan with nonstick cooking spray.
Whisk flour, baking powder, and salt together in a medium bowl. Set aside.
Beat ricotta cheese, sugar, and butter together in a bowl using an electric mixer on medium speed until smooth, about 2 minutes. Beat in eggs, one at a time, followed by almond extract. Beat in flour mixture on low speed, scraping down the sides of the bowl until combined; beat batter for about 30 seconds more.
Place chopped figs into a bowl, sprinkle 1 tablespoon flour over, and stir to coat. Fold figs into the batter. Pour into the prepared loaf pan. Place fig slices on top of the batter, down the center.
Bake in the preheated oven until a toothpick inserted into the center of the cake comes out clean, 45 to 60 minutes.
Remove from the oven and place on a wire rack to cool. Remove from the pan once the cake has cooled, 20 to 30 minutes. Dust with confectioners' sugar.",5.0,https://www.allrecipes.com/recipe/275368/fig-ricotta-cake/,/Desserts/Fruit Desserts/Fig Dessert Recipes/,"Total Fat 18g 24%, Saturated Fat 11g 55%, Cholesterol 103mg 34%, Sodium 421mg 18%, Total Carbohydrate 45g 16%, Dietary Fiber 2g 6%, Total Sugars 27g, Protein 8g, Vitamin C 1mg 4%, Calcium 190mg 15%, Iron 2mg 9%, Potassium 181mg 4%","Prep Time: 20 mins, Cook Time: 45 mins, Additional Time: 20 mins, Total Time: 1 hrs 25 mins, Servings: 10, Yield: 1 9-inch loaf cake",https://www.allrecipes.com/thmb/JlLVkrmPKX5xe9_HoVp0Mc7enaA=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6931417-ed7c8139157f4e7f81405a4625e6a3dd.jpg,0.0,0.0,[]
218.0,August Fig Cookies,20 mins,15 mins,35 mins,12.0,2 dozen cookies,"½ cup butter, softened, ½ cup white sugar, ¼ cup golden brown sugar, 1  egg, 1 teaspoon vanilla extract, 1 ½ cups all-purpose flour, ½ teaspoon baking powder, ¼ teaspoon ground cinnamon, ⅛ teaspoon salt, ½ cup fresh figs, halved, ½ cup chopped walnuts","Preheat oven to 375 degrees F (190 degrees C). Grease two baking sheets.
Mix butter, white sugar, and brown sugar by hand in a bowl. Add egg and vanilla extract; stir to combine. Combine flour, baking powder, cinnamon, and salt together in a separate bowl; stir into sugar mixture.
Scoop the meat out of figs and reserve 2 tablespoons. Chop figs and scooped middles. Fold chopped figs and walnuts into the cookie dough.
Drop spoonfuls of batter on the prepared baking sheet. Top each mound with small amounts of reserved fig pulp.
Bake in the preheated oven until the cookie edges are lightly browned, 12 to 15 minutes.",4.7,https://www.allrecipes.com/recipe/228557/august-fig-cookies/,/Desserts/Fruit Desserts/Fig Dessert Recipes/,"Total Fat 11g 15%, Saturated Fat 5g 27%, Cholesterol 36mg 12%, Sodium 106mg 5%, Total Carbohydrate 25g 9%, Dietary Fiber 1g 4%, Total Sugars 13g, Protein 3g, Vitamin C 0mg 1%, Calcium 28mg 2%, Iron 1mg 6%, Potassium 67mg 1%","Prep Time: 20 mins, Cook Time: 15 mins, Total Time: 35 mins, Servings: 12, Yield: 2 dozen cookies",https://www.allrecipes.com/thmb/oKzVym72dDornhFdLK4LXx7byhg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/6920733-56672f1114ce460fa8d6e614b002deb2.jpg,0.0,0.0,[]
